	subject_id	predicate_id	object_id	subject	object	predicate
166	http://www.bioassayontology.org/bao#BAO_0010001	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003009	cell viability ATP quantitation assay	cell viability assay	subClassOf
167	http://www.bioassayontology.org/bao#BAO_0010002	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002043	2 color apoptosis assay	apoptosis assay	subClassOf
168	http://www.bioassayontology.org/bao#BAO_0010004	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002786	mitosis/apoptosis assay	cell cycle state assay	subClassOf
169	http://www.bioassayontology.org/bao#BAO_0010007	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010095	plasma stability assay	metabolic stability assay	subClassOf
170	http://www.bioassayontology.org/bao#BAO_0010003	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002043	3 color apoptosis assay	apoptosis assay	subClassOf
171	http://www.bioassayontology.org/bao#BAO_0010008	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010083	Caco-2 permeability assay	permeability assay	subClassOf
177	http://www.bioassayontology.org/bao#BAO_0000468	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	signal quantitation method	assay supporting method	subClassOf
178	http://www.bioassayontology.org/bao#BAO_0000469	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000048	nucleic acid conformation assessment	conformation determination method	subClassOf
179	http://www.bioassayontology.org/bao#BAO_0000461	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000050	bioluminescence resonance energy transfer	bioluminescence	subClassOf
180	http://www.bioassayontology.org/bao#BAO_0000466	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000129	ex situ immunoassay	immunoassay	subClassOf
181	http://www.bioassayontology.org/bao#BAO_0000464	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000468	densitometric scan	signal quantitation method	subClassOf
182	http://www.bioassayontology.org/bao#BAO_0000462	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000051	chemiluminescence resonance energy transfer	chemiluminescence	subClassOf
189	http://www.bioassayontology.org/bao#BAO_0003000	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	rna splicing assay	bioassay	subClassOf
190	http://www.bioassayontology.org/bao#BAO_0003007	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003002	second messenger assay	signal transduction assay	subClassOf
191	http://www.bioassayontology.org/bao#BAO_0003001	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	sensitizer assay	bioassay	subClassOf
192	http://www.bioassayontology.org/bao#BAO_0003003	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000042	cytokine secretion assay	Cue Signal Response assay	subClassOf
194	http://www.bioassayontology.org/bao#BAO_0003002	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	signal transduction assay	bioassay	subClassOf
195	http://www.bioassayontology.org/bao#BAO_0003009	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	cell viability assay	bioassay	subClassOf
196	http://www.bioassayontology.org/bao#BAO_0003004	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003002	posttranslation modification assay	signal transduction assay	subClassOf
197	http://www.bioassayontology.org/bao#BAO_0003008	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	transporter assay	bioassay	subClassOf
198	http://www.bioassayontology.org/bao#BAO_0003006	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010044	reporter gene assay	targeted transcriptional assay	subClassOf
207	http://www.bioassayontology.org/bao#BAO_0002095	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002094	bioinformatics method	computational method	subClassOf
210	http://www.bioassayontology.org/bao#BAO_0002090	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002089	quantitative reverse transcription PCR	reverse transcription PCR	subClassOf
214	http://www.bioassayontology.org/bao#BAO_0002094	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002753	computational method	assay method component	subClassOf
217	http://purl.obolibrary.org/obo/NCIT_C16681	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000448	Histology	morphology assessment method	subClassOf
251	http://www.bioassayontology.org/bao#BAO_0000514	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000512	array	assay footprint	subClassOf
281	http://www.bioassayontology.org/bao#BAO_0000333	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	P450-Glo CYP2C9 Screening System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
339	http://www.bioassayontology.org/bao#BAO_0000923	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	GeneBLAzer	assay kit	subClassOf
388	http://www.bioassayontology.org/bao#BAO_0002982	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Cellomics Mitotic Index Kit	assay kit	subClassOf
389	http://www.bioassayontology.org/bao#BAO_0002983	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Cellomics Multiparameter Cytotoxicity 1 Kit	assay kit	subClassOf
390	http://www.bioassayontology.org/bao#BAO_0002985	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Cellomics Multiplexed p53 and p21 Detection Kit	assay kit	subClassOf
391	http://www.bioassayontology.org/bao#BAO_0002984	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Cellomics Multiplexed NFκB and c-Jun Activation Kit	assay kit	subClassOf
392	http://www.bioassayontology.org/bao#BAO_0002989	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	binding assay	bioassay	subClassOf
393	http://www.bioassayontology.org/bao#BAO_0002986	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Cellomics p38 MAPK Activation Kit	assay kit	subClassOf
394	http://www.bioassayontology.org/bao#BAO_0002981	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Cellomics Cytoskeletal Rearrangement Kit	assay kit	subClassOf
395	http://www.bioassayontology.org/bao#BAO_0002980	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Cellomics c-Jun Activation Kit	assay kit	subClassOf
402	http://www.bioassayontology.org/bao#BAO_0040037	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040033	tyrosine ligand covalent binding method	ligand covalent binding method	subClassOf
403	http://www.bioassayontology.org/bao#BAO_0040038	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040033	N-terminal ligand covalent binding method	ligand covalent binding method	subClassOf
404	http://www.bioassayontology.org/bao#BAO_0040035	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040033	methionine ligand covalent binding method	ligand covalent binding method	subClassOf
405	http://www.bioassayontology.org/bao#BAO_0040031	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002202	size separation method	assay design method	subClassOf
406	http://www.bioassayontology.org/bao#BAO_0040033	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000123	ligand covalent binding method	binding assessment method	subClassOf
407	http://www.bioassayontology.org/bao#BAO_0040030	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040027	transcription factor occupancy	chromatin acessibility method	subClassOf
408	http://www.bioassayontology.org/bao#BAO_0040036	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040033	serine ligand covalent binding method	ligand covalent binding method	subClassOf
409	http://www.bioassayontology.org/bao#BAO_0040034	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040033	lysine ligand covalent binding method	ligand covalent binding method	subClassOf
410	http://www.bioassayontology.org/bao#BAO_0040039	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040033	threonine ligand covalent binding method	ligand covalent binding method	subClassOf
411	http://www.bioassayontology.org/bao#BAO_0040032	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002755	NanoBRET	fluorescent ligand binding method	subClassOf
418	http://www.bioassayontology.org/bao#BAO_0000501	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000505	purified protein array	protein array	subClassOf
419	http://www.bioassayontology.org/bao#BAO_0000506	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000504	gene array	nucleic acid array	subClassOf
420	http://www.bioassayontology.org/bao#BAO_0000505	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000514	protein array	array	subClassOf
426	http://www.bioassayontology.org/bao#BAO_0000504	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000514	nucleic acid array	array	subClassOf
466	http://www.bioassayontology.org/bao#BAO_0040040	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040033	unnatural amino acid ligand covalent binding method	ligand covalent binding method	subClassOf
467	http://www.bioassayontology.org/bao#BAO_0040042	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040031	liquid chromatography-tandem mass spectrometry	size separation method	subClassOf
468	http://www.bioassayontology.org/bao#BAO_0040041	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040034	cysteine ligand covalent binding method	lysine ligand covalent binding method	subClassOf
475	http://www.bioassayontology.org/bao#BAO_0000873	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Calcium 5 Assay Kit	assay kit	subClassOf
546	http://www.bioassayontology.org/bao#BAO_0002482	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002481	propidium iodide exclusion	dye exclusion method	subClassOf
547	http://www.bioassayontology.org/bao#BAO_0002481	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002480	dye exclusion method	vital dye staining	subClassOf
548	http://www.bioassayontology.org/bao#BAO_0002485	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	reconstitution method	assay supporting method	subClassOf
549	http://www.bioassayontology.org/bao#BAO_0002488	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002486	genetic complementation	complementation method	subClassOf
550	http://www.bioassayontology.org/bao#BAO_0002483	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002480	vital staining of cells	vital dye staining	subClassOf
551	http://www.bioassayontology.org/bao#BAO_0002480	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	vital dye staining	labeling method	subClassOf
552	http://www.bioassayontology.org/bao#BAO_0002486	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002485	complementation method	reconstitution method	subClassOf
553	http://www.bioassayontology.org/bao#BAO_0002487	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002486	chemical complementation	complementation method	subClassOf
554	http://www.bioassayontology.org/bao#BAO_0002484	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002480	vital staining of organelles	vital dye staining	subClassOf
555	http://www.bioassayontology.org/bao#BAO_0002489	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002488	hybrid screening	genetic complementation	subClassOf
724	http://www.bioassayontology.org/bao#BAO_0002248	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002094	cheminformatics method	computational method	subClassOf
725	http://www.bioassayontology.org/bao#BAO_0002245	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002244	multiple sequence alignment	sequence alignment by type	subClassOf
726	http://www.bioassayontology.org/bao#BAO_0002246	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002244	pairwise sequence alignment	sequence alignment by type	subClassOf
727	http://www.bioassayontology.org/bao#BAO_0002247	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002246	JAligner sequence alignment	pairwise sequence alignment	subClassOf
728	http://www.bioassayontology.org/bao#BAO_0002244	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002231	sequence alignment by type	sequence alignment	subClassOf
731	http://www.bioassayontology.org/bao#BAO_0002243	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002239	MAVID sequence alignment	progressive system alignment	subClassOf
733	http://www.bioassayontology.org/bao#BAO_0002249	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002248	conformational search	cheminformatics method	subClassOf
745	http://www.bioassayontology.org/bao#BAO_0002778	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	cell permeability assay	bioassay	subClassOf
748	http://www.bioassayontology.org/bao#BAO_0002776	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002989	radioligand binding assay	binding assay	subClassOf
752	http://www.bioassayontology.org/bao#BAO_0002779	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	protein unfolding assay	bioassay	subClassOf
754	http://www.bioassayontology.org/bao#BAO_0002777	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002806	beta galactosidase enzyme activity assay	generic hydrolase enzyme activity assay	subClassOf
882	http://www.bioassayontology.org/bao#BAO_0000431	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002750	percent control normalization	normalization based on control	subClassOf
883	http://www.bioassayontology.org/bao#BAO_0000433	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002754	curve fit method	assay data processing method	subClassOf
893	http://www.bioassayontology.org/bao#BAO_0002888	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000126	ion redistribution determination method	molecular redistribution determination method	subClassOf
998	http://www.bioassayontology.org/bao#BAO_0002634	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002631	chemical denaturation	protein denaturation method	subClassOf
1000	http://www.bioassayontology.org/bao#BAO_0002633	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002631	heat denaturation	protein denaturation method	subClassOf
1001	http://www.bioassayontology.org/bao#BAO_0002631	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002632	protein denaturation method	protein modification method	subClassOf
1002	http://www.bioassayontology.org/bao#BAO_0002632	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002197	protein modification method	modification method	subClassOf
1005	http://www.bioassayontology.org/bao#BAO_0002635	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002197	RNA modification method	modification method	subClassOf
1012	http://www.bioassayontology.org/bao#BAO_0140038	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	LanthaScreen Tb-Ubiquitin Assay	assay kit	subClassOf
1013	http://www.bioassayontology.org/bao#BAO_0140032	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Sensolyte 520 HCV Protease Assay Kit (AnaSpec)	assay kit	subClassOf
1014	http://www.bioassayontology.org/bao#BAO_0140034	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	FluoZin-2 AM fluorescent assay of zinc concentration	assay kit	subClassOf
1015	http://www.bioassayontology.org/bao#BAO_0140031	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	CDP-Star alkaline phosphatase assay system	assay kit	subClassOf
1016	http://www.bioassayontology.org/bao#BAO_0140035	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Phospho-ERK1/2 (Thr202/Tyr204) Cellular Assay Kit (Cisbio)	assay kit	subClassOf
1017	http://www.bioassayontology.org/bao#BAO_0140030	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Caspase-Glo 6 Assay System (Promega)	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
1018	http://www.bioassayontology.org/bao#BAO_0140033	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	EnzyChrom Aspartate Transaminase Assay Kit (BioAssay Systems)	assay kit	subClassOf
1019	http://www.bioassayontology.org/bao#BAO_0140037	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	insulin ELISA kit (Alpco)	assay kit	subClassOf
1020	http://www.bioassayontology.org/bao#BAO_0140036	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	IMAP Assay of phosphoproteins (Molecular Devices)	assay kit	subClassOf
1021	http://www.bioassayontology.org/bao#BAO_0140039	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	LanthaScreen Tb-Streptavidin Binding Assay	assay kit	subClassOf
1024	http://www.bioassayontology.org/bao#BAO_0040005	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040002	image sharpening	image correction	subClassOf
1025	http://www.bioassayontology.org/bao#BAO_0040006	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040002	image smoothing	image correction	subClassOf
1026	http://www.bioassayontology.org/bao#BAO_0040004	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040002	image resize	image correction	subClassOf
1027	http://www.bioassayontology.org/bao#BAO_0040003	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040002	background correction	image correction	subClassOf
1028	http://www.bioassayontology.org/bao#BAO_0040001	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002754	image analysis method	assay data processing method	subClassOf
1029	http://www.bioassayontology.org/bao#BAO_0040008	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040007	edge detection	image segmentation	subClassOf
1030	http://www.bioassayontology.org/bao#BAO_0040002	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040001	image correction	image analysis method	subClassOf
1031	http://www.bioassayontology.org/bao#BAO_0040007	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040001	image segmentation	image analysis method	subClassOf
1032	http://www.bioassayontology.org/bao#BAO_0040009	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040007	image thresholding	image segmentation	subClassOf
1040	http://www.bioassayontology.org/bao#BAO_0002151	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002014	RNA interference construct preparation method	preparation method	subClassOf
1043	http://www.bioassayontology.org/bao#BAO_0002159	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002751	b-score normalization	normalization without control	subClassOf
1044	http://www.bioassayontology.org/bao#BAO_0002155	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002198	silencing RNA delivery method	delivery method	subClassOf
1134	http://www.bioassayontology.org/bao#BAO_0000679	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Kinase-Glo Luminescent Kinase Assay	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
1135	http://www.bioassayontology.org/bao#BAO_0000675	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	ONE-Glo Luciferase Assay System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
1137	http://www.bioassayontology.org/bao#BAO_0000670	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	P450-Glo CYP2C19 Screening System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
1139	http://www.bioassayontology.org/bao#BAO_0000674	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	P450-Glo CYP1A2 Screening System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
1140	http://www.bioassayontology.org/bao#BAO_0000678	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Kinase-Glo Plus Luminescent Kinase Assay	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
1151	http://www.bioassayontology.org/bao#BAO_0002493	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002492	mammalian two-hybrid assay	two-hybrid assay	subClassOf
1152	http://www.bioassayontology.org/bao#BAO_0002492	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002489	two-hybrid assay	hybrid screening	subClassOf
1153	http://www.bioassayontology.org/bao#BAO_0002498	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002485	liposome reconstitution	reconstitution method	subClassOf
1154	http://www.bioassayontology.org/bao#BAO_0002494	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002492	yeast two-hybrid assay	two-hybrid assay	subClassOf
1155	http://www.bioassayontology.org/bao#BAO_0002497	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002496	enzyme fragment complementation	enzyme complementation	subClassOf
1156	http://www.bioassayontology.org/bao#BAO_0002490	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002489	one-hybrid assay	hybrid screening	subClassOf
1157	http://www.bioassayontology.org/bao#BAO_0002491	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002489	three-hybrid assay	hybrid screening	subClassOf
1158	http://www.bioassayontology.org/bao#BAO_0002495	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002486	protein complementation	complementation method	subClassOf
1159	http://www.bioassayontology.org/bao#BAO_0002499	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002485	parallel artificial membrane permeation assay	reconstitution method	subClassOf
1160	http://www.bioassayontology.org/bao#BAO_0002496	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002495	enzyme complementation	protein complementation	subClassOf
