	subject_id	predicate_id	object_id	subject	object	predicate	value
99	http://www.bioassayontology.org/bao#BAO_0002241	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002240	ClustalW sequence alignment	Clustal sequence alignment	subClassOf	1
100	http://www.bioassayontology.org/bao#BAO_0002240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002245	Clustal sequence alignment	multiple sequence alignment	subClassOf	1
101	http://www.bioassayontology.org/bao#BAO_0002240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002239	Clustal sequence alignment	progressive system alignment	subClassOf	1
102	http://www.bioassayontology.org/bao#BAO_0002243	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002239	MAVID sequence alignment	progressive system alignment	subClassOf	1
103	http://www.bioassayontology.org/bao#BAO_0002242	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002240	ClustalX sequence alignment	Clustal sequence alignment	subClassOf	1
104	http://www.bioassayontology.org/bao#BAO_0002249	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002248	conformational search	cheminformatics method	subClassOf	1
105	http://www.bioassayontology.org/bao#BAO_0002778	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	cell permeability assay	bioassay	subClassOf	1
106	http://www.bioassayontology.org/bao#BAO_0002776	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001146	radioligand binding assay	binding assay	subClassOf	1
107	http://www.bioassayontology.org/bao#BAO_0002779	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	protein unfolding assay	bioassay	subClassOf	1
111	http://www.bioassayontology.org/bao#BAO_0002888	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000126	ion redistribution determination method	molecular redistribution determination method	subClassOf	1
117	http://www.bioassayontology.org/bao#BAO_0140038	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	LanthaScreen Tb-Ubiquitin Assay	assay kit	subClassOf	1
118	http://www.bioassayontology.org/bao#BAO_0140032	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Sensolyte 520 HCV Protease Assay Kit (AnaSpec)	assay kit	subClassOf	1
119	http://www.bioassayontology.org/bao#BAO_0140034	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	FluoZin-2 AM fluorescent assay of zinc concentration	assay kit	subClassOf	1
120	http://www.bioassayontology.org/bao#BAO_0140031	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	CDP-Star alkaline phosphatase assay system	assay kit	subClassOf	1
121	http://www.bioassayontology.org/bao#BAO_0140035	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Phospho-ERK1/2 (Thr202/Tyr204) Cellular Assay Kit (Cisbio)	assay kit	subClassOf	1
122	http://www.bioassayontology.org/bao#BAO_0140030	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Caspase-Glo 6 Assay System (Promega)	Luciferase-based ('Glo') Assay System (Promega)	subClassOf	1
123	http://www.bioassayontology.org/bao#BAO_0140033	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	EnzyChrom Aspartate Transaminase Assay Kit (BioAssay Systems)	assay kit	subClassOf	1
124	http://www.bioassayontology.org/bao#BAO_0140037	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	insulin ELISA kit (Alpco)	assay kit	subClassOf	1
125	http://www.bioassayontology.org/bao#BAO_0140036	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	IMAP Assay of phosphoproteins (Molecular Devices)	assay kit	subClassOf	1
126	http://www.bioassayontology.org/bao#BAO_0140039	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	LanthaScreen Tb-Streptavidin Binding Assay	assay kit	subClassOf	1
138	http://www.bioassayontology.org/bao#BAO_0002155	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002198	silencing RNA delivery method	delivery method	subClassOf	1
139	http://www.bioassayontology.org/bao#BAO_0000679	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Kinase-Glo Luminescent Kinase Assay	Luciferase-based ('Glo') Assay System (Promega)	subClassOf	1
140	http://www.bioassayontology.org/bao#BAO_0000675	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	ONE-Glo Luciferase Assay System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf	1
141	http://www.bioassayontology.org/bao#BAO_0000670	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	P450-Glo CYP2C19 Screening System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf	1
142	http://www.bioassayontology.org/bao#BAO_0000674	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	P450-Glo CYP1A2 Screening System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf	1
143	http://www.bioassayontology.org/bao#BAO_0000678	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Kinase-Glo Plus Luminescent Kinase Assay	Luciferase-based ('Glo') Assay System (Promega)	subClassOf	1
154	http://www.bioassayontology.org/bao#BAO_0002301	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	molecular dynamics simulation	computer simulation method	subClassOf	1
155	http://www.bioassayontology.org/bao#BAO_0002307	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002306	partial least squares QSAR	linear QSAR	subClassOf	1
157	http://www.bioassayontology.org/bao#BAO_0002303	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	stochastic simulation	computer simulation method	subClassOf	1
158	http://www.bioassayontology.org/bao#BAO_0002306	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002305	linear QSAR	quantitative structure activity relationship analysis	subClassOf	1
160	http://www.bioassayontology.org/bao#BAO_0002309	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002305	non-linear QSAR	quantitative structure activity relationship analysis	subClassOf	1
161	http://www.bioassayontology.org/bao#BAO_0002305	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000575	quantitative structure activity relationship analysis	computational method	subClassOf	1
162	http://www.bioassayontology.org/bao#BAO_0002305	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002410	quantitative structure activity relationship analysis	structure activity relationship analysis	subClassOf	1
164	http://www.bioassayontology.org/bao#BAO_0002308	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002306	regression QSAR	linear QSAR	subClassOf	1
166	http://www.bioassayontology.org/bao#BAO_0002447	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003034	nucleic acid sequencing method	nucleic acid identification and quantitation method	subClassOf	1
167	http://purl.obolibrary.org/obo/OBI_0001148	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002431	gene knock out	gene expression modulation method	subClassOf	1
168	http://www.bioassayontology.org/bao#BAO_0002445	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	genotyping method	assay supporting method	subClassOf	1
169	http://www.bioassayontology.org/bao#BAO_0002442	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002431	gene overexpression	gene expression modulation method	subClassOf	1
170	http://www.bioassayontology.org/bao#BAO_0002449	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002445	single nucleotide polymorphism genotyping	genotyping method	subClassOf	1
172	http://www.bioassayontology.org/bao#BAO_0002440	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002625	gene knockdown by morpholino treatment	gene knockdown	subClassOf	1
173	http://www.bioassayontology.org/bao#BAO_0002448	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002445	restriction enzyme-based method	genotyping method	subClassOf	1
174	http://www.bioassayontology.org/bao#BAO_0002446	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002445	nucleic acid hybridization-based method	genotyping method	subClassOf	1
180	http://www.bioassayontology.org/bao#BAO_0002296	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	local minimum search	computer simulation method	subClassOf	1
181	http://www.bioassayontology.org/bao#BAO_0002293	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	global minimum search	computer simulation method	subClassOf	1
194	http://www.bioassayontology.org/bao#BAO_0010114	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010090	enzyme reaction phenotyping	drug metabolism assay	subClassOf	1
195	http://www.bioassayontology.org/bao#BAO_0002460	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002462	sulforhodamine B staining	colorimetric protein staining method	subClassOf	1
196	http://www.bioassayontology.org/bao#BAO_0002460	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002455	sulforhodamine B staining	colorimetric cell staining method	subClassOf	1
198	http://www.bioassayontology.org/bao#BAO_0002466	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002462	Ponceau S protein staining	colorimetric protein staining method	subClassOf	1
199	http://purl.obolibrary.org/obo/MMO_0000426	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002462	Bradford protein assay	colorimetric protein staining method	subClassOf	1
200	http://www.bioassayontology.org/bao#BAO_0002464	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002462	Coomassie dye protein staining	colorimetric protein staining method	subClassOf	1
201	http://www.bioassayontology.org/bao#BAO_0002465	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002462	Lowry assay	colorimetric protein staining method	subClassOf	1
202	http://www.bioassayontology.org/bao#BAO_0002461	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002481	trypan blue cell staining	dye exclusion method	subClassOf	1
203	http://www.bioassayontology.org/bao#BAO_0002461	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002455	trypan blue cell staining	colorimetric cell staining method	subClassOf	1
204	http://www.bioassayontology.org/bao#BAO_0002462	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002453	colorimetric protein staining method	colorimetric labeling method	subClassOf	1
205	http://www.bioassayontology.org/bao#BAO_0002467	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002462	bicinchoninic acid assay	colorimetric protein staining method	subClassOf	1
207	http://purl.obolibrary.org/obo/OBI_0003369	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003112	assay kit	assay bioassay component	subClassOf	1
209	http://www.bioassayontology.org/bao#BAO_0000241	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000238	genetic modification method	cell line modification method	subClassOf	1
212	http://www.bioassayontology.org/bao#BAO_0000245	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002155	transfection method	silencing RNA delivery method	subClassOf	1
213	http://www.bioassayontology.org/bao#BAO_0000245	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000241	transfection method	genetic modification method	subClassOf	1
214	http://www.bioassayontology.org/bao#BAO_0000247	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000245	transient transfection	transfection method	subClassOf	1
215	http://www.bioassayontology.org/bao#BAO_0000246	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000245	stable transfection	transfection method	subClassOf	1
216	http://www.bioassayontology.org/bao#BAO_0000244	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000241	viral transduction method	genetic modification method	subClassOf	1
217	http://purl.obolibrary.org/obo/ERO_0001500	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040031	liquid chromatography 	size separation method	subClassOf	1
219	http://www.bioassayontology.org/bao#BAO_0010068	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000110	Protein-Small Molecule NanoBRET Assay	protein-small molecule interaction assay	subClassOf	1
220	http://www.bioassayontology.org/bao#BAO_0010060	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003583	MEMA cell growth assay	cell viability assay	subClassOf	1
221	http://www.bioassayontology.org/bao#BAO_0010060	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002991	MEMA cell growth assay	cell morphology assay	subClassOf	1
222	http://www.bioassayontology.org/bao#BAO_0010060	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002100	MEMA cell growth assay	cell growth assay	subClassOf	1
224	http://www.bioassayontology.org/bao#BAO_0010067	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002990	Protein-Protein NanoBRET Assay	protein-protein interaction assay	subClassOf	1
225	http://www.bioassayontology.org/bao#BAO_0010066	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002958	SWATH-MS protein quantification assay	SWATH-MS protein profiling assay	subClassOf	1
229	http://www.bioassayontology.org/bao#BAO_0000003	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000046	fluorescence polarization	fluorescence method	subClassOf	1
230	http://www.bioassayontology.org/bao#BAO_0000004	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000064	time resolved fluorescence resonance energy transfer	fluorescence resonance energy transfer	subClassOf	1
231	http://purl.obolibrary.org/obo/CHMO_0000064	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000046	fluorescence resonance energy transfer	fluorescence method	subClassOf	1
232	http://www.bioassayontology.org/bao#BAO_0000002	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000064	homogeneous time resolved fluorescence	fluorescence resonance energy transfer	subClassOf	1
233	http://purl.obolibrary.org/obo/CHMO_0000061	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000046	flow cytometry	fluorescence method	subClassOf	1
236	http://www.bioassayontology.org/bao#BAO_0000356	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002014	protein preparation method	preparation method	subClassOf	1
237	http://www.bioassayontology.org/bao#BAO_0003109	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	KINOMEscan kit	assay kit	subClassOf	1
241	http://www.bioassayontology.org/bao#BAO_0140040	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	PathHunter U2OS Keap1-NRF2 Nuclear Translocation Assay (DiscoverX)	assay kit	subClassOf	1
242	http://www.bioassayontology.org/bao#BAO_0140046	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	CellTiter-Fluor Cell Viability Assay Kit	assay kit	subClassOf	1
243	http://www.bioassayontology.org/bao#BAO_0140047	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	HEPATOPAC® co-culture kit	assay kit	subClassOf	1
244	http://www.bioassayontology.org/bao#BAO_0140041	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	qScript One-step Fast qRT-PCR kit (QuantaBioSciences)	assay kit	subClassOf	1
245	http://www.bioassayontology.org/bao#BAO_0140042	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Renilla-Glo luciferase assay system (Promega)	Luciferase-based ('Glo') Assay System (Promega)	subClassOf	1
