	subject_id	predicate_id	object_id	subject	object	predicate	value
79	http://www.bioassayontology.org/bao#BAO_0002480	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	vital dye staining	labeling method	subClassOf	1
80	http://www.bioassayontology.org/bao#BAO_0002486	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002485	complementation method	reconstitution method	subClassOf	1
83	http://www.bioassayontology.org/bao#BAO_0002489	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002488	hybrid screening	genetic complementation	subClassOf	1
89	http://www.bioassayontology.org/bao#BAO_0010173	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010157	UGT inhibition assay	enzyme inhibition assay	subClassOf	1
94	http://www.bioassayontology.org/bao#BAO_0002248	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000575	cheminformatics method	computational method	subClassOf	1
95	http://www.bioassayontology.org/bao#BAO_0002245	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002244	multiple sequence alignment	sequence alignment by type	subClassOf	1
96	http://www.bioassayontology.org/bao#BAO_0002246	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002244	pairwise sequence alignment	sequence alignment by type	subClassOf	1
98	http://www.bioassayontology.org/bao#BAO_0002244	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002567	sequence alignment by type	sequence alignment	subClassOf	1
100	http://www.bioassayontology.org/bao#BAO_0002240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002245	Clustal sequence alignment	multiple sequence alignment	subClassOf	1
101	http://www.bioassayontology.org/bao#BAO_0002240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002239	Clustal sequence alignment	progressive system alignment	subClassOf	1
104	http://www.bioassayontology.org/bao#BAO_0002249	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002248	conformational search	cheminformatics method	subClassOf	1
114	http://www.bioassayontology.org/bao#BAO_0002631	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002632	protein denaturation method	protein modification method	subClassOf	1
115	http://www.bioassayontology.org/bao#BAO_0002632	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002197	protein modification method	modification method	subClassOf	1
116	http://www.bioassayontology.org/bao#BAO_0002635	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002197	RNA modification method	modification method	subClassOf	1
131	http://www.bioassayontology.org/bao#BAO_0040001	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002754	image analysis method	assay data processing method	subClassOf	1
133	http://www.bioassayontology.org/bao#BAO_0040002	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040001	image correction	image analysis method	subClassOf	1
134	http://www.bioassayontology.org/bao#BAO_0040007	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040001	image segmentation	image analysis method	subClassOf	1
138	http://www.bioassayontology.org/bao#BAO_0002155	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002198	silencing RNA delivery method	delivery method	subClassOf	1
145	http://www.bioassayontology.org/bao#BAO_0002492	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002489	two-hybrid assay	hybrid screening	subClassOf	1
151	http://www.bioassayontology.org/bao#BAO_0002495	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002486	protein complementation	complementation method	subClassOf	1
153	http://www.bioassayontology.org/bao#BAO_0002496	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002495	enzyme complementation	protein complementation	subClassOf	1
154	http://www.bioassayontology.org/bao#BAO_0002301	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	molecular dynamics simulation	computer simulation method	subClassOf	1
157	http://www.bioassayontology.org/bao#BAO_0002303	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	stochastic simulation	computer simulation method	subClassOf	1
158	http://www.bioassayontology.org/bao#BAO_0002306	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002305	linear QSAR	quantitative structure activity relationship analysis	subClassOf	1
160	http://www.bioassayontology.org/bao#BAO_0002309	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002305	non-linear QSAR	quantitative structure activity relationship analysis	subClassOf	1
161	http://www.bioassayontology.org/bao#BAO_0002305	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000575	quantitative structure activity relationship analysis	computational method	subClassOf	1
162	http://www.bioassayontology.org/bao#BAO_0002305	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002410	quantitative structure activity relationship analysis	structure activity relationship analysis	subClassOf	1
166	http://www.bioassayontology.org/bao#BAO_0002447	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003034	nucleic acid sequencing method	nucleic acid identification and quantitation method	subClassOf	1
168	http://www.bioassayontology.org/bao#BAO_0002445	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	genotyping method	assay supporting method	subClassOf	1
169	http://www.bioassayontology.org/bao#BAO_0002442	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002431	gene overexpression	gene expression modulation method	subClassOf	1
176	http://www.bioassayontology.org/bao#BAO_0002297	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002296	energy minimization method	local minimum search	subClassOf	1
180	http://www.bioassayontology.org/bao#BAO_0002296	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	local minimum search	computer simulation method	subClassOf	1
181	http://www.bioassayontology.org/bao#BAO_0002293	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	global minimum search	computer simulation method	subClassOf	1
188	http://www.bioassayontology.org/bao#BAO_0010119	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010114	CES reaction phenotyping	enzyme reaction phenotyping	subClassOf	1
194	http://www.bioassayontology.org/bao#BAO_0010114	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010090	enzyme reaction phenotyping	drug metabolism assay	subClassOf	1
197	http://www.bioassayontology.org/bao#BAO_0002469	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	fluorescent labeling method	labeling method	subClassOf	1
204	http://www.bioassayontology.org/bao#BAO_0002462	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002453	colorimetric protein staining method	colorimetric labeling method	subClassOf	1
207	http://purl.obolibrary.org/obo/OBI_0003369	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003112	assay kit	assay bioassay component	subClassOf	1
208	http://www.bioassayontology.org/bao#BAO_0000240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000238	cell fusion method	cell line modification method	subClassOf	1
209	http://www.bioassayontology.org/bao#BAO_0000241	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000238	genetic modification method	cell line modification method	subClassOf	1
212	http://www.bioassayontology.org/bao#BAO_0000245	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002155	transfection method	silencing RNA delivery method	subClassOf	1
213	http://www.bioassayontology.org/bao#BAO_0000245	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000241	transfection method	genetic modification method	subClassOf	1
216	http://www.bioassayontology.org/bao#BAO_0000244	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000241	viral transduction method	genetic modification method	subClassOf	1
219	http://www.bioassayontology.org/bao#BAO_0010068	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000110	Protein-Small Molecule NanoBRET Assay	protein-small molecule interaction assay	subClassOf	1
231	http://purl.obolibrary.org/obo/CHMO_0000064	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000046	fluorescence resonance energy transfer	fluorescence method	subClassOf	1
233	http://purl.obolibrary.org/obo/CHMO_0000061	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000046	flow cytometry	fluorescence method	subClassOf	1
236	http://www.bioassayontology.org/bao#BAO_0000356	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002014	protein preparation method	preparation method	subClassOf	1
249	http://www.bioassayontology.org/bao#BAO_0002140	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002754	activity threshold specification	assay data processing method	subClassOf	1
251	http://www.bioassayontology.org/bao#BAO_0002350	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002349	automatic pathway analysis	pathway analysis by knowledge base	subClassOf	1
252	http://www.bioassayontology.org/bao#BAO_0002359	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002353	integrated pathway analysis	pathway analysis by method	subClassOf	1
254	http://www.bioassayontology.org/bao#BAO_0002353	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002348	pathway analysis by method	pathway analysis	subClassOf	1
256	http://www.bioassayontology.org/bao#BAO_0002354	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002353	gene list enrichment analysis	pathway analysis by method	subClassOf	1
259	http://www.bioassayontology.org/bao#BAO_0002351	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002350	natural language processing	automatic pathway analysis	subClassOf	1
267	http://www.bioassayontology.org/bao#BAO_0010080	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002990	Heterotrimeric G-protein dissassociation assay	protein-protein interaction assay	subClassOf	1
270	http://www.bioassayontology.org/bao#BAO_0010082	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	drug absorption assay	bioassay	subClassOf	1
271	http://www.bioassayontology.org/bao#BAO_0010083	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010082	permeability assay	drug absorption assay	subClassOf	1
276	http://www.bioassayontology.org/bao#BAO_0000573	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002198	perturbagen delivery method	delivery method	subClassOf	1
281	http://www.bioassayontology.org/bao#BAO_0002198	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	delivery method	assay supporting method	subClassOf	1
282	http://www.bioassayontology.org/bao#BAO_0002197	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	modification method	assay supporting method	subClassOf	1
284	http://www.bioassayontology.org/bao#BAO_0000405	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000657	scintillation counting	radiometry method	subClassOf	1
291	http://www.bioassayontology.org/bao#BAO_0002405	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002372	receptor based pharmacophore search	structure based virtual screening	subClassOf	1
293	http://www.bioassayontology.org/bao#BAO_0002402	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002393	knowledge based scoring function	molecular docking by scoring function	subClassOf	1
305	http://www.bioassayontology.org/bao#BAO_0010159	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010157	CYP inhibition assay	enzyme inhibition assay	subClassOf	1
308	http://www.bioassayontology.org/bao#BAO_0010157	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002188	enzyme inhibition assay	drug interaction assay	subClassOf	1
313	http://www.bioassayontology.org/bao#BAO_0000075	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002754	endpoint normalization method	assay data processing method	subClassOf	1
315	http://purl.obolibrary.org/obo/CHMO_0000120	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	scanning near-field optical microscopy	optical microscopy	subClassOf	1
318	http://www.bioassayontology.org/bao#BAO_0002513	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	vibrational spectroscopic imaging	optical microscopy	subClassOf	1
321	http://www.bioassayontology.org/bao#BAO_0002516	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002513	infrared imaging	vibrational spectroscopic imaging	subClassOf	1
341	http://www.bioassayontology.org/bao#BAO_0010223	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	pharmacometrics	bioassay	subClassOf	1
343	http://www.bioassayontology.org/bao#BAO_0010220	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010211	hepatocyte uptake assay	uptake transporter substrate assay	subClassOf	1
349	http://www.bioassayontology.org/bao#BAO_0010227	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002182	non-rodent PK	pharmacokinetic assay	subClassOf	1
352	http://www.bioassayontology.org/bao#BAO_0040027	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002202	chromatin acessibility method	assay design method	subClassOf	1
353	http://www.bioassayontology.org/bao#BAO_0040021	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002202	in vivo assay method	assay design method	subClassOf	1
370	http://www.bioassayontology.org/bao#BAO_0002470	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002469	fluorescent DNA hybridization probe method	fluorescent labeling method	subClassOf	1
372	http://www.bioassayontology.org/bao#BAO_0002472	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002469	fluorescent DNA intercalation method	fluorescent labeling method	subClassOf	1
378	http://purl.obolibrary.org/obo/MMO_0000073	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000466	radioimmunoassay	ex situ immunoassay	subClassOf	1
379	http://www.bioassayontology.org/bao#BAO_0002422	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000466	immunoblot	ex situ immunoassay	subClassOf	1
382	http://www.bioassayontology.org/bao#BAO_0002425	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	immunolabeling method	labeling method	subClassOf	1
385	http://www.bioassayontology.org/bao#BAO_0002429	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003028	assay supporting method	assay method	subClassOf	1
402	http://www.bioassayontology.org/bao#BAO_0002452	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	labeling method	assay supporting method	subClassOf	1
403	http://www.bioassayontology.org/bao#BAO_0002453	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	colorimetric labeling method	labeling method	subClassOf	1
407	http://www.bioassayontology.org/bao#BAO_0002455	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002453	colorimetric cell staining method	colorimetric labeling method	subClassOf	1
410	http://www.bioassayontology.org/bao#BAO_0002450	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002445	nucleic acid amplification method	genotyping method	subClassOf	1
411	http://www.bioassayontology.org/bao#BAO_0002450	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003034	nucleic acid amplification method	nucleic acid identification and quantitation method	subClassOf	1
415	http://www.bioassayontology.org/bao#BAO_0002647	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	cell culture method	assay supporting method	subClassOf	1
420	http://www.bioassayontology.org/bao#BAO_0010072	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	parallel artificial membrane permeability assay	bioassay	subClassOf	1
424	http://www.bioassayontology.org/bao#BAO_0010077	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003002	GPCR Signaling	signal transduction assay	subClassOf	1
427	http://purl.obolibrary.org/obo/CHMO_0000104	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	bright-field microscopy	optical microscopy	subClassOf	1
429	http://purl.obolibrary.org/obo/CHMO_0001077	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000427	quartz crystal microbalance	label free method	subClassOf	1
432	http://purl.obolibrary.org/obo/CHMO_0000112	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000067	scanning probe microscopy	microscopy	subClassOf	1
433	http://purl.obolibrary.org/obo/CHMO_0000102	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000067	optical microscopy	microscopy	subClassOf	1
435	http://www.bioassayontology.org/bao#BAO_0000452	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000035	imaging method	physical detection method	subClassOf	1
436	http://purl.obolibrary.org/obo/MMO_0000685	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	confocal microscopy	optical microscopy	subClassOf	1
438	http://purl.obolibrary.org/obo/CHMO_0000073	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000068	scanning electron microscopy	electron microscopy	subClassOf	1
439	http://purl.obolibrary.org/obo/CHMO_0000080	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000068	transmission electron microscopy	electron microscopy	subClassOf	1
440	http://purl.obolibrary.org/obo/CHMO_0000087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	fluorescence microscopy	optical microscopy	subClassOf	1
445	http://www.bioassayontology.org/bao#BAO_0000379	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002999	second messenger redistribution assay	redistribution assay	subClassOf	1
446	http://www.bioassayontology.org/bao#BAO_0000377	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002202	membrane potential measurement method	assay design method	subClassOf	1
448	http://www.bioassayontology.org/bao#BAO_0002289	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002283	second generation force field simulation	computer simulation method by force field	subClassOf	1
450	http://www.bioassayontology.org/bao#BAO_0002280	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002269	rule based structure generation	structure generation	subClassOf	1
451	http://www.bioassayontology.org/bao#BAO_0002284	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002283	classical force field simulation	computer simulation method by force field	subClassOf	1
452	http://www.bioassayontology.org/bao#BAO_0002282	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000575	computer simulation method	computational method	subClassOf	1
454	http://www.bioassayontology.org/bao#BAO_0002283	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002282	computer simulation method by force field	computer simulation method	subClassOf	1
455	http://www.bioassayontology.org/bao#BAO_0002288	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002283	polarizable force field simulation	computer simulation method by force field	subClassOf	1
464	http://www.bioassayontology.org/bao#BAO_0010128	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010114	UGT reaction phenotyping	enzyme reaction phenotyping	subClassOf	1
465	http://www.bioassayontology.org/bao#BAO_0010123	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010114	CYP reaction phenotyping assay	enzyme reaction phenotyping	subClassOf	1
471	http://www.bioassayontology.org/bao#BAO_0010196	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010188	uptake transporter inhibition assay	transporter inhibition assay	subClassOf	1
478	http://www.bioassayontology.org/bao#BAO_0013019	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002182	clearance	pharmacokinetic assay	subClassOf	1
